"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"124",0.304295765213288,0.0346356280075686,0.00899901214147394,0.0216327591768023,0.821074711294459,0.000970180068756066,0.00421695768001196,0.858388737413969,0.887959321517378
"125",0.0781153585534561,0.264295468774637,0.174904503059765,0.00514416714070952,0.0282733412582859,0.728073533396623,0.000682348104964166,0.000545806093470076,0.00467660010290649
"126",0.172235824019882,0.941273820736647,0.00296906853148897,0.000934224577359822,0.00276516161533823,0.00149469290243073,0.0302136318731391,0.000593167732044816,0.000615405707134832
"127",0.023460716191477,0.200149427345196,0.0179662255249583,0.317995978795628,0.0172793221164036,0.179904590303733,0.00115268791867947,0.000888665296139435,0.0525788271949581
"128",0.123757988126672,0.0521176461553615,0.450340719624394,0.00308790097928652,0.00335698608882695,0.00435917184932928,0.0217686119323736,0.000519169787977924,0.000675354398369085
"129",0.0192115888777183,0.024821025043939,0.00557138639243612,0.865161133858733,0.000965900846706555,0.000736946920657262,0.000653347005464773,0.190235273450759,0.1189364641912
"130",0.041109082698698,0.0139421524657684,0.677441511306273,0.858552913804786,0.00586299182421284,0.000510758857161817,0.000630389861056872,0.00050377884376951,0.499148905807227
"131",0.331361306758909,0.390012872439541,0.00323638489256786,0.72570466793957,0.00546599155576206,0.0218000853584864,0.572759179097494,0.70499537531538,0.274028230866377
"132",0.130162783796949,0.0479668060205194,0.45437977346559,0.126966841960622,0.00181497835793912,0.000547252280101915,0.0556340859537462,0.496676990462361,0.00242617892058903
"133",0.084991060905717,0.319205180753877,0.447766570604061,0.0257602562833808,0.000663841715720555,0.0920250931733097,0.518443230975072,0.364865151039672,0.000670391463700373
"134",0.0285355026399731,0.00612827736969907,0.00472506665338314,0.218834073591387,0.00824958501367344,0.000836385650115992,0.000510783333950505,0.0645315215646512,0.000581734476286567
"135",0.0494559321760706,0.590523948049605,0.00298142595442555,0.0208441224836465,0.00783865250287039,0.00134981233816727,0.00223546111711924,0.284355859168459,0.0363447483631797
"136",0.0876008380143571,0.818466070816313,0.00105740086947377,0.0693587289195541,0.0099960854410818,0.0477084417487538,0.0260915018795099,0.561123844368905,0.238200098404766
"137",0.0292442912343963,0.0269747058229036,0.160524157177816,0.0229117091758368,0.0612608209940461,0.00246976811273696,0.0143554837144833,0.0955723002083414,0.376300186612316
"138",0.248099889266446,0.362850864614952,0.0232316317820822,0.00115145839538774,0.22339817919259,0.000994789083497559,0.0414343634153568,0.000500500603695042,0.00950360106416916
"139",0.657676718522288,0.34043622100216,0.139829959038719,0.133046636208674,0.230196939883318,0.0322771551578176,0.000544278005702236,0.000820506904208939,0.000749354836955759
"140",0.148491746474694,0.0164019523941549,0.264600023579093,0.0648570438104314,0.00131459501387053,0.00052285746302993,0.000510056385422182,0.000803228517226805,0.153344504806365
"141",0.149506835671733,0.0554829318164622,0.936202179843323,0.00626606567231054,0.00431532496795182,0.000501178291656733,0.000636712448038328,0.00483452528747973,0.0328330385421714
"142",0.0602358022152093,0.0698764705378787,0.000977979388481446,0.0015057513649243,0.38671472776423,0.0013720215674158,0.000641099045573457,0.000506600200157518,0.0005313496280802
"143",0.0666680647603698,0.631376625159566,0.0183353146901134,0.276861851415408,0.882991452377815,0.0543007524721087,0.00349198735100794,0.249815122691886,0.792335703518026
"144",0.231185357578495,0.00826176274562467,0.00123187266644519,0.0176516112203698,0.00282934802055,0.000893874610483468,0.518976076521037,0.0375365890440937,0.24093394457484
"145",0.372726488759709,0.314252468421121,0.00592782696729419,0.0299772852894411,0.943941959530961,0.186024033264216,0.000743304417984396,0.00104619363539239,0.000713813210403717
"146",0.0738093829228992,0.0174193502927446,0.792448148253003,0.0442734739341755,0.379293033584828,0.00199053262927477,0.8072045055643,0.000522622412175628,0.000674755939510084
"147",0.264248684385101,0.0416165948723301,0.963285193413696,0.199754703360053,0.000796829132637057,0.000500972555011821,0.274431054055328,0.929923157042871,0.000574712715513938
"148",0.0527307818150412,0.083681261096518,0.00335985112554829,0.0129579098280454,0.329152612353218,0.00177245680974516,0.00587863805101117,0.481758769288209,0.00208957400365624
"149",0.571970849362138,0.0210323255803337,0.00240090628788679,0.00753938966836991,0.000621917435059577,0.000900981588577217,0.000529186265680732,0.000657003927913969,0.000724045185455451
"150",0.313018125655462,0.0227487443874119,0.0908928780066847,0.00162077405497168,0.0138361202344866,0.0595300715126608,0.000781720877943769,0.000902093386271707,0.0053742795587074
"151",0.193722337026282,0.015152651963289,0.193117383923932,0.0657243796653558,0.149641210677583,0.000524238951101276,0.736712203484195,0.000680794987067849,0.384339002316185
"152",0.0716812611349422,0.883617546525183,0.620854764864497,0.0411135648733242,0.0170724007668674,0.363492772164936,0.000518455018269529,0.00656599196253023,0.599704694955891
